id,hub,zcta,state,latitude,longitude,predicted_pressure,predicted_risk,owner_households,renter_households,owner_yoy_pct,renter_yoy_pct,housing_units_yoy_pct,median_rent_usd
23937-2024,ZCTA 23937,23937,US,36.945141,-78.512503,111.84741378433091,WATCH,536,200,-0.56,-25.93,-8.24,1050.0
56381-2024,ZCTA 56381,56381,US,45.556817,-95.537775,111.84172926807851,WATCH,866,175,0.0,-8.38,-1.01,1022.0
27522-2024,ZCTA 27522,27522,US,36.105618,-78.675202,111.84096715853579,WATCH,3993,996,-6.02,-14.21,-5.09,1103.0
54442-2024,ZCTA 54442,54442,US,45.358854,-89.65898,111.83624215136177,WATCH,517,74,0.98,-5.13,3.4,952.0
61933-2024,ZCTA 61933,61933,US,39.548469,-87.896313,111.83531531937618,WATCH,348,107,6.75,-25.17,-5.9,726.0
31606-2024,ZCTA 31606,31606,US,30.798662,-83.179881,111.83143075673162,WATCH,1212,215,10.79,-16.99,2.12,744.0
96729-2024,ZCTA 96729,96729,US,21.17788,-157.12032,111.82807496746494,WATCH,384,69,9.09,-17.86,2.33,869.0
29582-2024,ZCTA 29582,29582,US,33.832049,-78.654824,111.82404041780168,WATCH,8209,1859,2.87,0.0,1.54,1258.0
87728-2024,ZCTA 87728,87728,US,36.603784,-104.594635,111.82044107049735,WATCH,132,43,-1.49,-17.31,0.44,609.0
92371-2024,ZCTA 92371,92371,US,34.438338,-117.542594,111.81018590337997,WATCH,4924,1101,-0.49,-17.22,-3.35,1515.0
00606-2024,ZCTA 00606,606,US,18.15832,-66.932928,111.80977657792063,WATCH,1479,381,2.85,-12.01,-0.15,413.0
15551-2024,ZCTA 15551,15551,US,39.868154,-79.284798,111.80716489747516,WATCH,210,34,8.25,-10.53,8.15,742.0
98635-2024,ZCTA 98635,98635,US,45.750031,-121.185577,111.80042394259127,WATCH,582,181,-9.91,-15.02,-14.0,1398.0
12025-2024,ZCTA 12025,12025,US,43.091396,-74.121889,111.79800609312221,WATCH,1938,419,3.25,-10.85,-4.61,904.0
25523-2024,ZCTA 25523,25523,US,38.280064,-82.065304,111.79391899494762,WATCH,667,203,14.8,-26.18,6.25,688.0
69021-2024,ZCTA 69021,69021,US,40.14161,-101.540343,111.79236139825227,WATCH,397,121,-14.62,-6.2,-8.94,700.0
03444-2024,ZCTA 03444,3444,US,42.889279,-72.069849,111.79105103252363,WATCH,504,100,3.28,-13.04,0.0,1325.0
05751-2024,ZCTA 05751,5751,US,43.657594,-72.784406,111.78920964337438,WATCH,287,98,0.0,7.69,-3.91,1286.0
13054-2024,ZCTA 13054,13054,US,43.169352,-75.666823,111.78425682612546,WATCH,419,53,-0.48,-3.64,1.11,595.0
39877-2024,ZCTA 39877,39877,US,31.915159,-84.511576,111.77584079162295,WATCH,179,19,40.94,-17.39,9.83,900.0
62520-2024,ZCTA 62520,62520,US,39.824552,-89.456341,111.77527976534365,WATCH,581,51,7.59,-5.56,3.17,850.0
55753-2024,ZCTA 55753,55753,US,47.396738,-93.080468,111.77217104239396,WATCH,368,88,0.27,-14.56,-2.56,932.0
25320-2024,ZCTA 25320,25320,US,38.539791,-81.625733,111.76788244233897,WATCH,1510,398,9.03,-20.4,-0.76,894.0
62243-2024,ZCTA 62243,62243,US,38.419053,-89.8894,111.76750278377061,WATCH,2057,336,1.83,-11.81,-0.2,1079.0
93532-2024,ZCTA 93532,93532,US,34.689848,-118.533689,111.76543028441198,WATCH,838,181,5.54,-19.56,1.45,1783.0
56025-2024,ZCTA 56025,56025,US,43.753245,-93.917351,111.75848675989205,WATCH,178,20,-1.11,0.0,-1.28,1000.0
72137-2024,ZCTA 72137,72137,US,35.336271,-92.042179,111.75067864136346,WATCH,777,136,21.03,-26.09,8.36,861.0
38229-2024,ZCTA 38229,38229,US,36.219487,-88.610129,111.74811362092863,WATCH,759,196,-5.6,-9.68,-5.37,685.0
61470-2024,ZCTA 61470,61470,US,40.606179,-90.506187,111.74296817716667,WATCH,173,22,-3.89,0.0,-3.69,717.0
29585-2024,ZCTA 29585,29585,US,33.556464,-79.088953,111.73556249517293,WATCH,6863,963,3.36,-5.77,2.28,1660.0
96114-2024,ZCTA 96114,96114,US,40.292605,-120.488614,111.73370145409271,WATCH,912,239,2.36,-17.87,-2.24,1336.0
74434-2024,ZCTA 74434,74434,US,35.782597,-95.194809,111.73291650664852,WATCH,2967,618,-0.24,-13.08,-1.79,748.0
70783-2024,ZCTA 70783,70783,US,30.669405,-91.416824,111.7320816380309,WATCH,910,135,-11.39,6.3,-5.9,1190.0
65606-2024,ZCTA 65606,65606,US,36.697248,-91.359401,111.73113130496041,WATCH,787,202,2.34,-15.48,0.56,624.0
62463-2024,ZCTA 62463,62463,US,39.280639,-88.59123,111.72878863994447,WATCH,426,64,2.65,-9.86,1.54,779.0
29455-2024,ZCTA 29455,29455,US,32.684168,-80.091953,111.72559453007307,WATCH,10804,1445,7.74,-9.01,3.4,1567.0
17222-2024,ZCTA 17222,17222,US,39.895936,-77.493897,111.725090341019,WATCH,4022,572,2.29,-7.89,1.9,890.0
48855-2024,ZCTA 48855,48855,US,42.681274,-83.8972,111.72425766495145,WATCH,5539,623,3.15,-8.38,3.1,1501.0
17763-2024,ZCTA 17763,17763,US,41.502453,-76.912176,111.72411616882145,WATCH,85,34,-6.59,-12.82,-1.96,1073.0
16114-2024,ZCTA 16114,16114,US,41.404303,-80.187679,111.72154249471184,WATCH,196,24,1.03,-4.0,1.16,482.0
87045-2024,ZCTA 87045,87045,US,35.39772,-108.011503,111.72134387829249,WATCH,736,30,12.54,-6.25,13.34,567.0
15019-2024,ZCTA 15019,15019,US,40.406974,-80.328574,111.7194714998357,WATCH,481,73,-3.41,-1.35,-5.44,659.0
65570-2024,ZCTA 65570,65570,US,37.452634,-92.094798,111.71685852228399,WATCH,284,17,-9.84,13.33,-11.33,1264.0
16693-2024,ZCTA 16693,16693,US,40.465298,-78.224595,111.71419079559443,WATCH,1172,261,-5.33,-11.53,-4.5,682.0
29356-2024,ZCTA 29356,29356,US,35.146893,-82.260805,111.71291348871263,WATCH,3296,603,0.83,-10.27,1.74,626.0
58752-2024,ZCTA 58752,58752,US,48.821296,-102.598817,111.70679558247066,WATCH,70,48,-23.08,-17.24,-11.98,696.0
68846-2024,ZCTA 68846,68846,US,41.062699,-97.883831,111.70634040899446,WATCH,107,17,0.94,-5.56,0.0,850.0
62661-2024,ZCTA 62661,62661,US,39.668004,-89.826974,111.7007691368864,WATCH,418,76,-4.78,-7.32,-6.27,907.0
36323-2024,ZCTA 36323,36323,US,31.428104,-86.072471,111.69648750793085,WATCH,2437,719,2.39,-19.84,-4.35,640.0
25428-2024,ZCTA 25428,25428,US,39.380635,-78.02221,111.69294670034445,WATCH,4901,550,7.98,-10.86,6.24,1377.0
73724-2024,ZCTA 73724,73724,US,36.029768,-98.690945,111.69039588442456,WATCH,255,61,6.25,-10.29,3.47,777.0
56639-2024,ZCTA 56639,56639,US,47.918539,-93.536233,111.69004213179288,WATCH,163,34,4.49,-2.86,5.93,1104.0
55356-2024,ZCTA 55356,55356,US,44.995899,-93.585463,111.68972629008023,WATCH,1803,265,-4.45,-6.36,-5.49,1860.0
56342-2024,ZCTA 56342,56342,US,46.18381,-93.368969,111.68858665223804,WATCH,1154,188,3.41,-2.59,3.65,814.0
47871-2024,ZCTA 47871,47871,US,39.389709,-87.300219,111.68808973181909,WATCH,118,40,-2.48,-21.57,-3.66,864.0
76648-2024,ZCTA 76648,76648,US,31.848596,-96.807361,111.68688260199443,WATCH,832,205,7.49,-18.97,-0.91,909.0
04563-2024,ZCTA 04563,4563,US,44.013922,-69.258706,111.68244159276263,WATCH,581,105,-1.02,-6.25,-4.94,1553.0
44215-2024,ZCTA 44215,44215,US,41.071986,-81.89922,111.68104067833717,WATCH,910,125,5.94,-8.76,3.73,1113.0
48070-2024,ZCTA 48070,48070,US,42.481899,-83.168088,111.67479861028407,WATCH,2264,92,1.3,2.22,1.67,2493.0
18834-2024,ZCTA 18834,18834,US,41.830967,-75.720934,111.67407552106901,WATCH,1062,288,8.59,-17.71,-0.5,1021.0
27239-2024,ZCTA 27239,27239,US,35.601229,-80.09028,111.66967987404192,WATCH,2838,547,0.42,-11.77,-5.13,865.0
66781-2024,ZCTA 66781,66781,US,37.288583,-94.733491,111.66123286549046,WATCH,276,80,5.34,-23.08,0.0,1096.0
62849-2024,ZCTA 62849,62849,US,38.58494,-88.773698,111.65838624184518,WATCH,656,72,1.23,-2.7,-0.25,678.0
80623-2024,ZCTA 80623,80623,US,40.28534,-104.782547,111.65718854299445,WATCH,263,33,8.23,-13.16,0.0,1682.0
53088-2024,ZCTA 53088,53088,US,44.071746,-88.299592,111.65480453351435,WATCH,85,30,-3.41,-21.05,-4.29,575.0
36441-2024,ZCTA 36441,36441,US,31.039365,-87.255045,111.64940439322694,WATCH,918,312,11.95,-24.64,-0.38,832.0
28421-2024,ZCTA 28421,28421,US,34.505123,-78.167047,111.64774133793087,WATCH,615,184,6.77,-20.0,-9.14,672.0
63005-2024,ZCTA 63005,63005,US,38.644214,-90.651407,111.64167413966865,WATCH,6452,682,-1.15,-5.01,-0.86,1596.0
22842-2024,ZCTA 22842,22842,US,38.778048,-78.699661,111.63856209520955,WATCH,1690,462,6.16,-16.76,-0.5,997.0
29482-2024,ZCTA 29482,29482,US,32.770949,-79.831136,111.63558316392617,WATCH,681,117,-1.45,-7.14,0.93,2375.0
70647-2024,ZCTA 70647,70647,US,30.247243,-93.015323,111.63415351621263,WATCH,3899,491,12.23,-14.61,8.63,1110.0
24467-2024,ZCTA 24467,24467,US,38.254993,-78.971323,111.63203955079038,WATCH,775,161,-5.02,-8.52,-6.48,702.0
49922-2024,ZCTA 49922,49922,US,47.124404,-88.489531,111.62946778867787,WATCH,273,40,11.89,-13.04,7.59,825.0
50653-2024,ZCTA 50653,50653,US,42.968576,-92.885635,111.62899946375626,WATCH,172,30,1.18,-9.09,-2.03,822.0
79529-2024,ZCTA 79529,79529,US,33.435018,-99.8295,111.62890008059682,WATCH,344,109,16.61,-27.81,-3.76,565.0
76569-2024,ZCTA 76569,76569,US,30.939337,-97.217459,111.62883414508345,WATCH,761,162,-3.3,-10.5,-5.16,830.0
14036-2024,ZCTA 14036,14036,US,42.973851,-78.389527,111.62524577046034,WATCH,1949,328,-4.69,-6.55,-5.55,944.0
28751-2024,ZCTA 28751,28751,US,35.505476,-83.119564,111.62481730225869,WATCH,1557,302,-1.08,0.33,1.38,1018.0
28080-2024,ZCTA 28080,28080,US,35.456746,-81.105685,111.62025128955155,WATCH,2574,347,1.7,-7.71,0.35,1147.0
56331-2024,ZCTA 56331,56331,US,45.678998,-94.671722,111.61514943089277,WATCH,646,79,-6.65,1.28,-6.21,813.0
18106-2024,ZCTA 18106,18106,US,40.563735,-75.565198,111.603848464495,WATCH,2072,441,-2.17,-15.03,-5.22,1419.0
17228-2024,ZCTA 17228,17228,US,39.995102,-78.098342,111.59292443990395,WATCH,345,72,0.29,-12.2,0.4,800.0
76571-2024,ZCTA 76571,76571,US,30.949256,-97.604438,111.58961513602384,WATCH,3094,411,-1.78,-5.73,-0.13,1188.0
56211-2024,ZCTA 56211,56211,US,45.593133,-96.687979,111.58722438153589,WATCH,138,41,-16.36,2.5,0.0,775.0
16116-2024,ZCTA 16116,16116,US,41.044195,-80.449588,111.58488761561672,WATCH,1132,88,-0.18,2.33,1.39,688.0
01339-2024,ZCTA 01339,1339,US,42.61045,-72.887735,111.57622972574441,WATCH,514,79,-3.75,-2.47,-0.38,1173.0
15427-2024,ZCTA 15427,15427,US,40.067457,-79.970701,111.57346878381968,WATCH,343,76,-4.19,-9.52,-3.28,922.0
54759-2024,ZCTA 54759,54759,US,44.497878,-92.12093,111.57201620966357,WATCH,527,88,3.54,-8.33,1.9,910.0
36024-2024,ZCTA 36024,36024,US,32.663489,-86.036358,111.57138985570955,WATCH,1999,500,-7.97,-5.12,-6.88,791.0
48629-2024,ZCTA 48629,48629,US,44.312238,-84.784698,111.56973232990478,WATCH,3278,604,2.28,-2.58,1.1,828.0
74531-2024,ZCTA 74531,74531,US,34.881495,-96.228053,111.56801691820309,WATCH,232,70,-2.52,-11.39,1.94,629.0
85650-2024,ZCTA 85650,85650,US,31.498887,-110.201319,111.56721778974841,WATCH,5472,876,6.15,-16.01,1.69,1356.0
48003-2024,ZCTA 48003,48003,US,42.930235,-83.039992,111.56642535547617,WATCH,2292,179,4.23,-2.72,3.36,968.0
28420-2024,ZCTA 28420,28420,US,34.054572,-78.468698,111.56525640060075,WATCH,917,246,13.49,-21.15,-5.02,1135.0
75076-2024,ZCTA 75076,75076,US,33.800692,-96.726011,111.56367503588567,WATCH,2674,596,6.49,-15.94,-3.46,1321.0
62642-2024,ZCTA 62642,62642,US,40.093598,-89.724853,111.56239106439759,WATCH,545,82,12.14,-17.17,6.72,698.0
74082-2024,ZCTA 74082,74082,US,36.448822,-95.880889,111.55934801088645,WATCH,35,27,34.62,-70.65,-46.51,893.0
34974-2024,ZCTA 34974,34974,US,27.148849,-80.914061,111.5554447332928,WATCH,8390,1882,-0.78,-10.72,-0.19,1104.0
56278-2024,ZCTA 56278,56278,US,45.348003,-96.379955,111.5545536763858,WATCH,939,210,1.73,-11.39,2.81,748.0
48145-2024,ZCTA 48145,48145,US,41.844247,-83.45997,111.55358035685879,WATCH,1015,197,0.1,-13.6,-1.59,1032.0
06880-2024,ZCTA 06880,6880,US,41.142752,-73.343611,111.55230211077769,WATCH,8688,1097,2.63,-12.59,0.21,2509.0
44093-2024,ZCTA 44093,44093,US,41.536159,-80.61325,111.55123415377224,WATCH,453,101,2.72,-9.82,-3.7,745.0
28701-2024,ZCTA 28701,28701,US,35.705098,-82.636467,111.54852817620403,WATCH,1480,230,9.23,-13.53,-3.06,1128.0
73061-2024,ZCTA 73061,73061,US,36.351118,-97.022356,111.5441021756817,WATCH,476,122,-6.48,-8.96,-4.58,992.0
03047-2024,ZCTA 03047,3047,US,42.93874,-71.879424,111.54370729330147,WATCH,568,103,-0.7,-11.21,-0.27,1135.0
52637-2024,ZCTA 52637,52637,US,41.017547,-91.145888,111.54135680869378,WATCH,901,168,6.63,-17.65,1.06,1040.0
14815-2024,ZCTA 14815,14815,US,42.374287,-77.086786,111.53902405049051,WATCH,248,56,-7.46,5.66,-1.35,950.0
45786-2024,ZCTA 45786,45786,US,39.502663,-81.655053,111.53303285207934,WATCH,1198,155,11.03,-14.84,8.0,821.0
13334-2024,ZCTA 13334,13334,US,42.83071,-75.662889,111.53274383495165,WATCH,399,81,31.25,-23.58,0.89,825.0
45614-2024,ZCTA 45614,45614,US,38.929682,-82.277557,111.53266819313346,WATCH,1498,376,-3.1,-10.69,-7.62,529.0
54828-2024,ZCTA 54828,54828,US,45.840978,-91.294249,111.53140966652461,WATCH,223,72,-5.51,-1.37,-5.57,578.0
76377-2024,ZCTA 76377,76377,US,34.008318,-98.258589,111.52839749599835,WATCH,162,34,1.25,-8.11,10.71,942.0
39477-2024,ZCTA 39477,39477,US,31.795734,-89.038321,111.52565108581278,WATCH,169,30,-15.08,7.14,-11.19,718.0
16239-2024,ZCTA 16239,16239,US,41.496972,-79.137779,111.51999267520563,WATCH,466,260,-2.1,-4.76,-2.08,824.0
12464-2024,ZCTA 12464,12464,US,42.06509,-74.346334,111.51847099995874,WATCH,394,154,-4.6,-12.0,-4.22,970.0
49756-2024,ZCTA 49756,49756,US,44.814691,-84.275815,111.51589933239596,WATCH,1889,297,2.0,1.71,-1.41,828.0
48350-2024,ZCTA 48350,48350,US,42.739418,-83.531044,111.5121742278119,WATCH,2436,358,1.25,-10.72,-2.11,1281.0
98339-2024,ZCTA 98339,98339,US,48.02766,-122.746448,111.50907977249514,WATCH,1232,306,11.39,-26.79,-0.65,1266.0
68967-2024,ZCTA 68967,68967,US,40.253917,-99.63162,111.50856838287702,WATCH,277,91,-8.58,-12.5,-8.67,695.0
70732-2024,ZCTA 70732,70732,US,30.635912,-91.585224,111.50586690139443,WATCH,351,71,-4.88,-4.05,-5.56,690.0
28623-2024,ZCTA 28623,28623,US,36.528477,-80.982934,111.50384798331899,WATCH,622,127,-5.76,-1.55,-5.92,773.0
62054-2024,ZCTA 62054,62054,US,39.207474,-90.350632,111.50341078299367,WATCH,120,21,9.09,-8.7,7.59,858.0
61414-2024,ZCTA 61414,61414,US,41.125934,-90.154913,111.50052060193478,WATCH,316,16,-3.07,6.67,5.56,940.0
68314-2024,ZCTA 68314,68314,US,41.016148,-97.022214,111.4951975133871,WATCH,168,14,-15.58,16.67,-14.35,900.0
34217-2024,ZCTA 34217,34217,US,27.491178,-82.705018,111.49317340784921,WATCH,1899,252,2.93,2.02,0.57,1688.0
63014-2024,ZCTA 63014,63014,US,38.651805,-91.313445,111.49169625822282,WATCH,191,25,-1.04,-3.85,-0.41,793.0
61841-2024,ZCTA 61841,61841,US,40.034151,-87.817937,111.4910126612286,WATCH,418,59,5.03,-10.61,2.78,783.0
32059-2024,ZCTA 32059,32059,US,30.384943,-83.25597,111.47983321575717,WATCH,1079,203,15.52,-21.01,5.59,769.0
18040-2024,ZCTA 18040,18040,US,40.745941,-75.225667,111.47742258111649,WATCH,6073,595,0.81,-3.88,-2.0,1397.0
56121-2024,ZCTA 56121,56121,US,43.534615,-94.584233,111.47371651648804,WATCH,209,64,-14.69,-9.86,-10.8,1290.0
63771-2024,ZCTA 63771,63771,US,37.075599,-89.71477,111.47258495005717,WATCH,697,203,5.77,-22.81,-0.65,670.0
68416-2024,ZCTA 68416,68416,US,40.410391,-97.459709,111.4693617626381,WATCH,74,24,-10.84,-14.29,-6.03,332.0
04929-2024,ZCTA 04929,4929,US,44.773091,-69.301537,111.46756788521682,WATCH,242,52,-3.59,-10.34,-5.98,1098.0
72642-2024,ZCTA 72642,72642,US,36.370544,-92.544307,111.4666574697556,WATCH,649,175,-14.38,-4.37,-14.5,818.0
65452-2024,ZCTA 65452,65452,US,37.967139,-92.266342,111.46449609087858,WATCH,767,179,-2.42,-10.5,-2.97,648.0
56443-2024,ZCTA 56443,56443,US,46.174026,-94.579512,111.4633151324738,WATCH,659,69,8.21,0.0,1.73,1098.0
16930-2024,ZCTA 16930,16930,US,41.583782,-77.138826,111.45931484285472,WATCH,369,93,-0.81,-9.71,-7.07,842.0
54856-2024,ZCTA 54856,54856,US,46.432392,-91.109905,111.45737197570979,WATCH,655,45,7.03,-2.17,5.01,1306.0
43458-2024,ZCTA 43458,43458,US,41.530446,-83.213365,111.45654791653335,WATCH,80,23,-4.76,-14.81,-6.15,775.0
71346-2024,ZCTA 71346,71346,US,31.118246,-92.374928,111.44936428343405,WATCH,757,224,-13.29,-5.49,-10.53,710.0
46538-2024,ZCTA 46538,46538,US,41.330237,-85.823415,111.44421222416102,WATCH,1406,251,-3.5,0.0,-3.88,1045.0
67487-2024,ZCTA 67487,67487,US,39.172892,-97.064316,111.43764978770238,WATCH,539,99,6.31,-17.5,6.61,819.0
28449-2024,ZCTA 28449,28449,US,33.973269,-77.941888,111.43441617048731,WATCH,730,183,6.26,-8.04,-7.05,1420.0
79054-2024,ZCTA 79054,79054,US,35.429618,-100.783905,111.43156727086486,WATCH,201,27,28.03,-22.86,21.13,892.0
54645-2024,ZCTA 54645,54645,US,43.320799,-90.929039,111.42914930489044,WATCH,29,15,-9.38,-21.05,-15.62,675.0
59875-2024,ZCTA 59875,59875,US,46.420377,-114.315601,111.42506277720557,WATCH,1354,230,-1.53,-8.0,-3.4,963.0
62935-2024,ZCTA 62935,62935,US,37.844774,-88.638638,111.42445185703812,WATCH,699,137,-1.55,-9.87,1.34,961.0
07726-2024,ZCTA 07726,7726,US,40.286506,-74.342547,111.40842203262308,WATCH,14724,1835,3.12,-12.62,1.62,1980.0
72840-2024,ZCTA 72840,72840,US,35.45809,-93.615427,111.40739956150715,WATCH,693,161,6.29,-18.27,-1.59,763.0
16340-2024,ZCTA 16340,16340,US,41.798615,-79.417505,111.40418131409125,WATCH,652,81,-2.83,3.85,3.5,642.0
19312-2024,ZCTA 19312,19312,US,40.032159,-75.451354,111.40072556231908,WATCH,3877,572,4.28,-15.01,4.66,1768.0
21713-2024,ZCTA 21713,21713,US,39.525079,-77.66965,111.39923548892371,WATCH,3258,641,2.97,-17.29,-2.21,1176.0
11971-2024,ZCTA 11971,11971,US,41.064714,-72.42906,111.39474870796101,WATCH,2054,383,-8.18,-4.25,-0.43,2335.0
66056-2024,ZCTA 66056,66056,US,38.151453,-94.844282,111.39474462718267,WATCH,570,115,1.42,-11.54,-2.01,813.0
36036-2024,ZCTA 36036,36036,US,31.97394,-86.161676,111.38786524000001,WATCH,647,131,8.38,-16.56,-2.5,941.0
35645-2024,ZCTA 35645,35645,US,34.894087,-87.489341,111.38689788023012,WATCH,4631,790,6.53,-16.14,3.48,1047.0
19506-2024,ZCTA 19506,19506,US,40.454218,-76.12869,111.37368580231582,WATCH,2410,306,7.06,-13.07,3.56,1274.0
98260-2024,ZCTA 98260,98260,US,48.035925,-122.45263,111.37011028518005,WATCH,2148,398,-0.51,-10.16,-0.61,1385.0
60461-2024,ZCTA 60461,60461,US,41.521399,-87.686878,111.36304532878167,WATCH,1746,218,10.51,-14.51,7.87,3501.0
54875-2024,ZCTA 54875,54875,US,45.973507,-91.693054,111.36209149742153,WATCH,535,72,0.94,-1.37,-0.69,792.0
62517-2024,ZCTA 62517,62517,US,39.594305,-89.433121,111.36138033023119,WATCH,50,20,-3.85,-16.67,-14.41,825.0
25314-2024,ZCTA 25314,25314,US,38.289161,-81.660153,111.36086646717698,WATCH,5310,1036,-3.44,-11.07,-4.28,1085.0
51575-2024,ZCTA 51575,51575,US,41.240315,-95.602468,111.35934546768645,WATCH,527,95,-3.48,-10.38,-3.13,1133.0
36266-2024,ZCTA 36266,36266,US,33.35391,-85.749287,111.35861410636458,WATCH,1968,543,0.66,-15.42,-2.71,712.0
73554-2024,ZCTA 73554,73554,US,34.84157,-99.608195,111.34977059534775,WATCH,1052,256,1.74,-14.38,2.73,665.0
30025-2024,ZCTA 30025,30025,US,33.655982,-83.695765,111.34821021857853,WATCH,3330,451,-1.91,-5.25,-3.7,1082.0
62691-2024,ZCTA 62691,62691,US,39.958491,-90.228819,111.34782691716909,WATCH,747,234,-3.11,-18.75,-6.86,704.0
45154-2024,ZCTA 45154,45154,US,39.063432,-83.916821,111.34496871401917,WATCH,2359,703,-2.8,-19.1,-8.43,789.0
73848-2024,ZCTA 73848,73848,US,36.633991,-100.039852,111.34174281760875,WATCH,573,133,19.62,-24.0,0.32,873.0
35574-2024,ZCTA 35574,35574,US,33.555441,-87.968983,111.3404850133952,WATCH,398,42,9.94,-6.67,6.27,725.0
17324-2024,ZCTA 17324,17324,US,40.030395,-77.236846,111.33592329810243,WATCH,1474,261,-3.97,-6.79,-5.93,869.0
60145-2024,ZCTA 60145,60145,US,42.084569,-88.77382,111.33432562793881,WATCH,793,107,7.89,-14.4,5.98,975.0
18069-2024,ZCTA 18069,18069,US,40.625246,-75.615098,111.33044412285959,WATCH,2885,261,-1.1,-4.4,-1.91,2156.0
04606-2024,ZCTA 04606,4606,US,44.540726,-67.712364,111.3281309051865,WATCH,431,76,0.23,-5.0,-5.83,900.0
41124-2024,ZCTA 41124,41124,US,38.019783,-82.858405,111.32719107396592,WATCH,322,99,6.98,-22.05,-11.24,761.0
02543-2024,ZCTA 02543,2543,US,41.472422,-70.785049,111.31770705318894,WATCH,351,90,-7.63,2.27,4.94,1287.0
76365-2024,ZCTA 76365,76365,US,33.757451,-98.208383,111.31510353344531,WATCH,1610,385,8.78,-20.62,-0.55,787.0
18661-2024,ZCTA 18661,18661,US,41.076392,-75.740795,111.31237266520958,WATCH,2054,367,4.21,-8.25,-1.18,1274.0
12996-2024,ZCTA 12996,12996,US,44.355266,-73.448055,111.31105477034662,WATCH,739,136,0.54,-2.86,-0.9,720.0
13691-2024,ZCTA 13691,13691,US,44.231562,-75.770537,111.30136502577624,WATCH,903,254,3.56,-15.61,-7.51,990.0
95467-2024,ZCTA 95467,95467,US,38.812954,-122.548099,111.30041282501901,WATCH,1978,264,7.97,-15.11,2.45,2437.0
81649-2024,ZCTA 81649,81649,US,39.484255,-106.291641,111.30012612350306,WATCH,125,21,38.89,-34.38,13.92,1239.0
57523-2024,ZCTA 57523,57523,US,43.247619,-99.23661,111.29853985311192,WATCH,336,80,10.89,-19.19,5.22,525.0
43569-2024,ZCTA 43569,43569,US,41.349767,-83.789426,111.29379305303497,WATCH,921,196,8.99,-22.53,2.49,858.0
24970-2024,ZCTA 24970,24970,US,37.728112,-80.474462,111.29137930749131,WATCH,1428,370,1.56,-18.14,-0.32,860.0
03602-2024,ZCTA 03602,3602,US,43.140833,-72.347571,111.2818295197262,WATCH,822,202,5.79,-17.55,1.35,828.0
44431-2024,ZCTA 44431,44431,US,40.837609,-80.751064,111.2747323767707,WATCH,1639,252,4.59,-11.27,-2.82,901.0
59829-2024,ZCTA 59829,59829,US,45.750913,-114.177964,111.27350109724757,WATCH,739,216,-5.98,-11.84,-5.07,961.0
63544-2024,ZCTA 63544,63544,US,40.243351,-92.850173,111.26516953463027,WATCH,347,63,-1.7,-5.97,-1.13,664.0
62854-2024,ZCTA 62854,62854,US,38.76451,-88.824003,111.26513049708184,WATCH,667,81,7.06,-8.99,1.93,661.0
28741-2024,ZCTA 28741,28741,US,35.066425,-83.210613,111.26380817013647,WATCH,1760,576,4.95,-6.8,0.11,836.0
47720-2024,ZCTA 47720,47720,US,38.062897,-87.641573,111.25877970442612,WATCH,6329,790,2.99,-8.67,1.43,1042.0
21631-2024,ZCTA 21631,21631,US,38.582391,-75.938981,111.25160399116828,WATCH,804,138,-2.19,-9.21,-6.76,1541.0
75969-2024,ZCTA 75969,75969,US,31.445729,-94.887553,111.24797353214774,WATCH,1202,287,-2.44,-16.33,-5.04,1120.0
05675-2024,ZCTA 05675,5675,US,44.076165,-72.422633,111.24657127864118,WATCH,435,23,0.69,4.55,2.26,973.0
49727-2024,ZCTA 49727,49727,US,45.137651,-85.108962,111.24386859908408,WATCH,2599,387,2.16,-5.61,0.39,925.0
70394-2024,ZCTA 70394,70394,US,29.692681,-90.61612,111.24327858797304,WATCH,4372,913,-2.32,-12.8,-3.34,698.0
76351-2024,ZCTA 76351,76351,US,33.558025,-98.695427,111.23953149716908,WATCH,437,146,-11.54,-10.43,-8.37,531.0
47960-2024,ZCTA 47960,47960,US,40.788336,-86.751934,111.23883570035636,WATCH,5212,1186,4.81,-11.76,-3.76,902.0
54889-2024,ZCTA 54889,54889,US,45.415113,-92.170107,111.23670057146589,WATCH,1058,262,5.48,-16.29,0.55,846.0
99166-2024,ZCTA 99166,99166,US,48.608711,-118.667275,111.23419887829841,WATCH,985,262,7.07,-19.38,2.85,810.0
51546-2024,ZCTA 51546,51546,US,41.637077,-95.766074,111.23201239714767,WATCH,938,193,0.97,-14.6,-0.78,909.0
04674-2024,ZCTA 04674,4674,US,44.257024,-68.458219,111.22589866605985,WATCH,89,27,11.25,-10.0,4.53,1292.0
51050-2024,ZCTA 51050,51050,US,42.80044,-95.947854,111.22225976535385,WATCH,912,150,6.54,-15.25,1.7,938.0
98934-2024,ZCTA 98934,98934,US,46.980641,-120.419425,111.2163728671372,WATCH,331,109,-4.06,-24.31,-6.65,1432.0
54556-2024,ZCTA 54556,54556,US,45.53473,-90.317067,111.2153303018683,WATCH,430,94,-2.93,-4.08,-3.77,838.0
54412-2024,ZCTA 54412,54412,US,44.663265,-89.974225,111.21138652029344,WATCH,695,97,-0.71,-4.9,-1.76,680.0
38041-2024,ZCTA 38041,38041,US,35.652486,-89.675132,111.21089549332774,WATCH,765,222,2.68,-18.38,-7.01,723.0
